Code,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
1,0,0.068493151,0,0,0,0.15625,0.122772277,0.343949045,0.151933702,0.24137931,0.028901734,0.006079027,0,0,0.006622517,0.183561644,0.353846154,0.538461538,0.583333333,0.361445783,0.607142857,0.195121951,0,0.020833333,0,0.087719298,0,0.044444444,0.052631579,0,0,0.137254902,0,0,0,0.083333333,0.009708738,0.003731343,0.047058824,0.00625,0
2,0.294117647,0.410958904,0.074626866,0.041666667,0.470588235,0.11875,0.055445545,0.044585987,0.027624309,0.027093596,0.200385356,0.176291793,0.116465863,0.177464789,0.026490066,0.005479452,0,0,0.006944444,0,0,0.170731707,0.311111111,0.208333333,0,0.070175439,0,0.022222222,0.052631579,0,0.166666667,0.058823529,0.12244898,0.107142857,0.018518519,0.037878788,0.048543689,0.048507463,0.111764706,0.035416667,0.132183908
3,0.588235294,0.178082192,0.746268657,0.44047619,0,0.4,0.621782178,0.579617834,0,0.061576355,0.048169557,0.045592705,0.004016064,0,0,0.032876712,0,0,0.013888889,0,0,0.463414634,0.688888889,0.5,0,0.403508772,1,0.466666667,0.578947368,1,0.333333333,0.215686275,0.06122449,0.321428571,0.703703704,0.450757576,0.501618123,0.638059701,0.435294118,0.35625,0.195402299
4,0,0.02739726,0,0.071428571,0,0.00625,0.027722772,0,0.027624309,0,0.011560694,0.006079027,0,0,0,0.008219178,0,0,0.006944444,0.012048193,0,0.012195122,0,0,0,0.01754386,0,0,0,0,0,0,0,0,0,0.011363636,0,0.003731343,0,0.010416667,0.017241379
5,0,0.260273973,0,0.18452381,0,0.00625,0,0,0.019337017,0,0.011560694,0.012158055,0,0.011267606,0,0,0,0,0.083333333,0.024096386,0,0.012195122,0,0,0,0,0,0,0,0,0,0,0,0.035714286,0,0,0,0,0,0.004166667,0.017241379
6,0,0,0.014925373,0.166666667,0.529411765,0.13125,0.081188119,0.012738854,0.005524862,0.034482759,0.023121387,0.03343465,0.012048193,0.011267606,0,0,0,0,0.006944444,0.036144578,0,0.109756098,0,0.020833333,0,0.035087719,0,0,0,0,0,0.029411765,0,0,0.018518519,0,0.009708738,0.003731343,0.005882353,0.004166667,0.011494253
7,0.117647059,0,0.089552239,0.047619048,0,0.18125,0.089108911,0.01910828,0,0,0.032755299,0.003039514,0,0.036619718,0,0,0,0,0.006944444,0.313253012,0,0.024390244,0,0.25,1,0.385964912,0,0.466666667,0.315789474,0,0.5,0.558823529,0.816326531,0.535714286,0.259259259,0.416666667,0.430420712,0.302238806,0.4,0.583333333,0.626436782
8,0,0.054794521,0.074626866,0.047619048,0,0,0.001980198,0,0.767955801,0.63546798,0.643545279,0.717325228,0.86746988,0.763380282,0.966887417,0.769863014,0.646153846,0.461538462,0.291666667,0.253012048,0.392857143,0.012195122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
